frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
615,65,1404.0334189639166 5.232915100454093 2932.919949447003 1378.5803524024238,1818.1861267089844 1069.3334503173828 2393.9510803222656 1249.113037109375,0,0,0
616,65,1427.950307697783 4.068348821368431 2960.024047427972 1380.63880455572,1843.0814208984375 1070.3453369140625 2423.450927734375 1251.0015869140625,0.6324041485786438,AEECL6901,0.22586890691101932
617,65,1453.9803430922889 4.574600482127892 2989.5289840287132 1382.740361946614,1876.9149169921875 1073.7129516601562 2452.533203125 1250.3954467773438,0,0,0
618,65,1480.0103784867945 5.080852142887352 3019.0339206294548 1384.8419193375082,1910.7484130859375 1077.08056640625 2481.615478515625 1249.789306640625,0.66134113073349,AERCL6901,0.3146132979453291
619,65,1509.440871147579 4.949287242357457 3052.5217644971362 1385.2739553606643,1941.450439453125 1077.602783203125 2515.9356689453125 1253.7188110351562,0,0,0
620,65,1538.8713638083636 4.817722341827562 3086.0096083648177 1385.7059913838202,1972.1524658203125 1078.125 2550.255859375 1257.6483154296875,0.6702383160591125,AERCL6901,0.34610398877049
621,65,1566.0746722238227 6.612528557747396 3121.987781471228 1391.1834909897625,2020.6032104492188 1082.3084716796875 2587.568603515625 1260.7158813476562,0,0,0
622,65,1593.2779806392819 8.40733477366723 3157.9659545776385 1396.6609905957048,2069.053955078125 1086.491943359375 2624.88134765625 1263.783447265625,0.6485252976417542,JAECL6901,0.8533071202353769
623,65,1619.8728606945294 9.208113487625326 3192.006804679137 1402.4347147210647,2092.031005859375 1092.6309814453125 2659.4929809570312 1269.7497253417969,0,0,0
624,65,1646.467740749777 10.008892201583421 3226.0476547806356 1408.2084388464248,2115.008056640625 1098.77001953125 2694.1046142578125 1275.7160034179688,0,0,0
625,65,1673.0626208050246 10.809670915541517 3260.088504882134 1413.9821629717849,2137.985107421875 1104.9090576171875 2728.7162475585938 1281.6822814941406,0,0,0
626,65,1699.6575008602722 11.610449629499612 3294.1293549836328 1419.7558870971448,2160.962158203125 1111.048095703125 2763.327880859375 1287.6485595703125,0.6358986496925354,AECCL6901,0.46141924266407075
627,65,1725.382741914838 10.901626008568769 3327.4499568564474 1425.4422952808495,2196.4186197916665 1115.8996988932292 2795.2582194010415 1287.6356608072917,0,0,0
628,65,1751.1079829694042 10.192802387637926 3360.770558729262 1431.1287034645543,2231.8750813802085 1120.7513020833333 2827.1885579427085 1287.6227620442708,0,0,0
629,65,1776.8332240239702 9.483978766707082 3394.091160602077 1436.815111648259,2267.33154296875 1125.6029052734375 2859.118896484375 1287.60986328125,0.6406547427177429,AECCL6904,0.2753124429822127
630,65,1805.0035787328038 9.243391369282449 3427.3413379865156 1443.5271506889603,2273.82958984375 1138.3441162109375 2874.219970703125 1283.957275390625,0.640841543674469,AEICL6901,0.39989079154316093
631,65,1829.489179471125 9.56596459908883 3456.2576620331592 1450.2889334729102,2300.888916015625 1124.826416015625 2922.377197265625 1303.463623046875,0.6727017164230347,AEICL-690,0.2057546562980511
632,65,1856.0043510128664 8.531374779626882 3491.3576704869406 1453.0396447130659,2333.72021484375 1126.345458984375 2960.1558430989585 1307.2358805338542,0,0,0
633,65,1882.5195225546076 7.496784960164936 3526.4576789407224 1455.7903559532215,2366.551513671875 1127.864501953125 2997.9344889322915 1311.0081380208333,0,0,0
634,65,1909.034694096349 6.462195140702988 3561.557687394504 1458.541067193377,2399.3828125 1129.383544921875 3035.713134765625 1314.7803955078125,0.7045778632164001,AE-CL690,0.5116442829608343
635,65,1934.7732170279774 7.251987336803779 3593.629557397656 1460.230276239312,2426.4747314453125 1129.69482421875 3062.0316162109375 1308.3019409179688,0,0,0
636,65,1960.5117399596056 8.04177953290457 3625.701427400808 1461.9194852852465,2453.566650390625 1130.006103515625 3088.35009765625 1301.823486328125,0.6456788778305054,AE CL690,0.20551342031813266
637,65,1986.0425002062675 8.482080611441347 3657.4203448747144 1463.8308145393516,2488.112060546875 1126.23876953125 3125.0579833984375 1308.7903442382812,0,0,0
638,65,2011.5732604529294 8.922381689978124 3689.139262348621 1465.7421437934568,2522.657470703125 1122.471435546875 3161.765869140625 1315.7572021484375,0.667348325252533,ILECCL690,0.37132298510166617
639,65,2036.4187579089057 8.82754768034846 3723.832574681804 1467.3507795426885,2554.7811279296875 1127.0958862304688 3196.0679931640625 1318.02490234375,0,0,0
640,65,2061.264255364882 8.732713670718795 3758.5258870149873 1468.9594152919205,2586.90478515625 1131.7203369140625 3230.3701171875 1320.2926025390625,0.6870089769363403,AE CL690,0.36166392541154413
641,65,2084.747668044384 7.877474617969369 3795.8453835628316 1469.8604355485659,2611.941162109375 1143.752685546875 3271.22705078125 1335.9990234375,0.6702757477760315,AE CL690,0.3224181611577982
642,65,2113.0813022980237 6.860066262441251 3831.5732851215953 1469.6464901843863,2648.795654296875 1144.458984375 3306.17138671875 1325.993408203125,0.6861486434936523,AE CL690,0.26960554136260967
643,65,2135.378575294827 10.681762849840084 3851.859084518682 1478.1772135841534,2688.406005859375 1144.6666259765625 3341.77685546875 1330.4464111328125,0.6912672519683838,AEBCL-690,0.06272911899343778
644,65,2151.4022892472112 9.941695291213705 3861.637045317345 1480.51950499839,2723.65869140625 1153.7501220703125 3389.44482421875 1336.762939453125,0.6808069944381714,AE@CL690,0.5115245322161516
645,65,2168.224390170777 9.815135785519828 3867.5284453211307 1484.43425148712,2759.091796875 1155.8345947265625 3451.345458984375 1355.700439453125,0.6794821619987488,AE@CL690,0.8244965623628282
646,65,2186.98819134574 7.484846748367659 3870.6202990739307 1483.9475900589089,2789.2685546875 1162.8792114257812 3472.317626953125 1364.8985595703125,0,0,0
647,65,2205.7519925207025 5.154557711215489 3873.7121528267307 1483.4609286306977,2819.4453125 1169.923828125 3493.289794921875 1374.0966796875,0.7199740409851074,DAECL-690,0.29885085253461763
648,65,2225.347729574313 5.141215103330239 3873.9038488775113 1484.5333730894545,2852.1575927734375 1172.0733032226562 3528.51220703125 1374.6733703613281,0,0,0
649,65,2244.943466627923 5.12787249544499 3874.095544928292 1485.6058175482112,2884.869873046875 1174.2227783203125 3563.734619140625 1375.2500610351562,0,0,0
650,65,2264.539203681533 5.1145298875597405 3874.287240979072 1486.678262006968,2917.5821533203125 1176.3722534179688 3598.95703125 1375.8267517089844,0,0,0
651,65,2284.134940735143 5.101187279674491 3874.4789370298527 1487.7507064657248,2950.29443359375 1178.521728515625 3634.179443359375 1376.4034423828125,0.6953449845314026,AEBCL-690,0.7170074738969608
652,65,2309.265132650341 4.400518551051846 3875.943029289131 1485.1109447618398,2977.85302734375 1171.318359375 3673.55419921875 1387.57763671875,0.7016667127609253,AEECL-690,0.6712737743126582
653,65,2335.388256957223 7.053824635638875 3877.0253594622086 1488.9387388232383,3013.320068359375 1174.921142578125 3743.1015625 1381.579833984375,0.6768689751625061,AEGCL-690,0.2565055152868482
654,65,2361.51449780492 6.70516893811229 3876.938663581528 1484.0739007109082,3050.5301920572915 1170.3592529296875 3775.1737467447915 1380.9146728515625,0,0,0
655,65,2387.640738652618 6.356513240585703 3876.851967700847 1479.2090625985782,3087.7403157552085 1165.79736328125 3807.2459309895835 1380.24951171875,0,0,0
656,65,2413.7669795003153 6.007857543059117 3876.7652718201666 1474.344224486248,3124.950439453125 1161.2354736328125 3839.318115234375 1379.5843505859375,0.7214871048927307,AEECL690,0.31664603600568925
657,65,2439.720056508935 7.049308853770981 3876.2119381835764 1473.9023021180403,3158.529052734375 1161.875732421875 3840.0 1389.928466796875,0.7112026214599609,AEBCL-690,0.32432540020935047
658,65,2462.82011199695 8.125587096653476 3874.2085470797956 1472.5589112162984,3205.74462890625 1165.7135009765625 3837.017578125 1374.6639404296875,0.6875776648521423,AE CL690,0.31367360989649107
756,70,8.784384399827786 33.67719789768762 2177.6206696022655 1951.1143786506793,15.609283447265625 1508.2130126953125 783.9701538085938 1786.5860595703125,0.7096622586250305,JPG-283,0.5311319257925146
757,70,11.523868042737377 33.22254941648862 2198.3646743067566 1950.4876934412566,46.0997314453125 1520.302001953125 812.2008056640625 1791.33251953125,0.7095751166343689,JPG283,0.6342562770659574
758,70,10.424900115590958 30.614190177901435 2214.294069790661 1948.2504090074058,79.53057861328125 1516.4349975585938 852.6972045898438 1784.6705932617188,0,0,0
759,70,9.32593218844454 28.00583093931425 2230.2234652745656 1946.0131245735547,112.96142578125 1512.5679931640625 893.193603515625 1778.0086669921875,0.6959711909294128,JPG283,0.563558324634899
760,70,8.023197028336881 22.523628376884858 2245.816962133631 1939.4813351717244,147.8466796875 1495.7904052734375 946.2529907226562 1778.0328369140625,0.7502454519271851,JPG-283,0.8553487109633633
761,70,9.337407936109912 17.339153664350306 2265.0147289027655 1933.459438828751,201.35284423828125 1492.0220947265625 973.3092041015625 1767.4083251953125,0.7471857666969299,JPG-283,0.6419439411407856
762,70,12.09226039556006 14.181061413699126 2288.8795770315414 1929.9280985520718,226.68841552734375 1490.1778564453125 1001.033203125 1763.20458984375,0.7554104328155518,JPG283,0.5124340921346984
763,70,13.087681793298998 12.569490567272624 2310.761526887498 1928.292808264637,283.623779296875 1492.6219482421875 1049.43896484375 1759.9573974609375,0.7306577563285828,JPG-283,0.9076633999225808
764,70,14.045754827785004 13.789826917567439 2333.4521140812626 1928.882000196977,318.77252197265625 1501.6201171875 1092.5950927734375 1761.797607421875,0.7457231879234314,JPG-283,0.6548642358262377
765,70,17.168303056309924 14.270401265871328 2361.1053870867304 1929.654590365437,364.8044128417969 1506.8133544921875 1141.30029296875 1763.2532958984375,0.7318230271339417,JPG283,0.6375762854366831
766,70,19.236080774735683 17.464063637782147 2387.252038590158 1934.773340662612,399.2647705078125 1506.409423828125 1178.508544921875 1772.36279296875,0.7389190793037415,JPG-283,0.6323898199314596
767,70,38.41091586469747 19.03217895982459 2418.5824866491816 1937.325153234236,449.858642578125 1518.9140625 1230.1689453125 1775.90478515625,0.7027353644371033,JPG-283,0.7342337421736695
768,70,67.04053325258747 24.82065324913492 2456.5993219601314 1947.9848982860967,484.65673828125 1524.623291015625 1281.829833984375 1787.56640625,0.695032000541687,JPG283,0.651153456376419
769,70,98.24453839892124 29.340162569201425 2487.4655781552297 1956.9805304840154,534.2135009765625 1529.4728393554688 1330.05322265625 1794.7963256835938,0,0,0
770,70,129.448543545255 33.85967188926793 2518.331834350328 1965.976162681934,583.770263671875 1534.3223876953125 1378.276611328125 1802.0262451171875,0.724678099155426,JPG283,0.6683468830767199
771,70,172.21851534175548 35.55749173582668 2551.999079073145 1968.9918439891906,635.4430541992188 1543.1324462890625 1418.3567301432292 1801.257568359375,0,0,0
772,70,214.98848713825595 37.255311582385424 2585.6663237959615 1972.0075252964473,687.1158447265625 1551.9425048828125 1458.4368489583333 1800.4888916015625,0,0,0
773,70,257.7584589347564 38.953131428944175 2619.3335685187785 1975.0232066037038,738.7886352539062 1560.7525634765625 1498.5169677734375 1799.72021484375,0.7341686487197876,JPG283,0.7346553142043584
774,70,299.95942934106415 41.66551856698936 2653.0225529975814 1977.8046428333796,762.1854858398438 1566.20361328125 1538.5108642578125 1806.66064453125,0.707910418510437,JPG-283,0.7121907769754943
775,70,338.61666868558996 43.60782411490948 2679.9253496463575 1980.8019705024412,800.5881958007812 1567.1531982421875 1575.763671875 1818.8133544921875,0.7168731689453125,JPG283,0.7437576803041931
776,70,374.40753209590866 43.710176750690835 2705.5065479293185 1983.9894072854006,834.2171630859375 1570.957763671875 1626.99365234375 1809.9638671875,0.6918374300003052,JPG-283,0.9222484463368974
777,70,409.4245576682845 41.204772312290515 2724.892316494622 1985.4628133316623,910.724853515625 1571.80224609375 1677.2794189453125 1790.361328125,0.7028942108154297,JPG-283,0.2737875618808147
778,70,441.9712326785127 33.494225098732954 2735.996947931445 1975.673153618527,916.4533081054688 1562.092529296875 1719.1026611328125 1797.740478515625,0.7075960636138916,JPG-283,0.8774407965439264
779,70,484.9330076712806 18.137622844517978 2763.827202128684 1961.653975175734,958.2017211914062 1546.111083984375 1768.794189453125 1780.5032958984375,0.7011733651161194,JPG-283,0.9250604909309681
780,70,526.6459503395358 10.857291163695663 2781.3562523644587 1951.0196147019421,1012.9905395507812 1539.69580078125 1820.3720703125 1776.060791015625,0.68465256690979,JPG-283,0.7323231687529029
781,70,571.7986879709578 2.4848000025339925 2816.2313074859608 1936.5375771726092,1069.2557373046875 1522.990966796875 1869.0840657552083 1760.57666015625,0,0,0
782,70,616.9514256023796 -5.887691158627678 2851.1063626074633 1922.0555396432765,1125.5209350585938 1506.2861328125 1917.7960611979167 1745.092529296875,0,0,0
783,70,662.1041632338015 -14.260182319789351 2885.9814177289654 1907.5735021139435,1181.7861328125 1489.581298828125 1966.508056640625 1729.6083984375,0.6940928101539612,JPG283,0.8203744643534481
784,70,714.6147013874474 -13.957553269193491 2933.3256104840516 1895.6073825036895,1230.7961832682292 1475.7981363932292 2025.6092936197917 1715.2522379557292,0,0,0
785,70,767.1252395410934 -13.654924218597634 2980.6698032391373 1883.6412628934356,1279.8062337239583 1462.0149739583333 2084.7105305989585 1700.8960774739583,0,0,0
786,70,819.6357776947393 -13.352295168001774 3028.0139959942235 1871.6751432831816,1328.8162841796875 1448.2318115234375 2143.811767578125 1686.5399169921875,0.73604816198349,JPG-283,0.7379210655984496
787,70,869.4386940681616 -7.719041943063303 3080.356065771164 1868.429882605828,1416.594970703125 1456.909423828125 2207.773193359375 1683.41162109375,0.7147366404533386,JPG-283,0.9794973112463775
788,70,924.5120337129744 -2.26175190147724 3137.801837606239 1886.466854330702,1471.2135162353516 1474.593490600586 2272.9280700683594 1704.7809600830078,0,0,0
789,70,979.5853733577871 3.195538140108823 3195.247609441314 1904.5038260555762,1525.8320617675781 1492.2775573730469 2338.0829467773438 1726.1502990722656,0,0,0
790,70,1034.6587130025998 8.652828181694886 3252.6933812763887 1922.5407977804505,1580.4506072998047 1509.9616241455078 2403.237823486328 1747.5196380615234,0,0,0
791,70,1089.7320526474127 14.11011822328095 3310.1391531114637 1940.5777695053246,1635.0691528320312 1527.6456909179688 2468.3927001953125 1768.8889770507812,0,0,0
792,70,1144.8053922922254 19.567408264867012 3367.5849249465386 1958.6147412301987,1689.6876983642578 1545.3297576904297 2533.547576904297 1790.258316040039,0,0,0
793,70,1199.878731937038 25.024698306453075 3425.030696781613 1976.651712955073,1744.3062438964844 1563.0138244628906 2598.7024536132812 1811.6276550292969,0,0,0
794,70,1254.9520715818508 30.48198834803914 3482.476468616688 1994.688684679947,1798.924789428711 1580.6978912353516 2663.8573303222656 1832.9969940185547,0,0,0
795,70,1310.0254112266637 35.9392783896252 3539.922240451763 2012.7256564048212,1853.5433349609375 1598.3819580078125 2729.01220703125 1854.3663330078125,0.7287376523017883,JPG-283,0.7203614600655905
796,70,1355.37976974777 42.92367780733008 3592.01381213129 2033.1476726142193,1916.3493041992188 1626.0059814453125 2779.3975830078125 1865.9576416015625,0,0,0
797,70,1400.7341282688765 49.90807722503496 3644.1053838108164 2053.5696888236175,1979.1552734375 1653.6300048828125 2829.782958984375 1877.5489501953125,0.697863757610321,JPG-283,0.5131194920552951
798,70,1451.469422108556 53.200003069347645 3704.4200763747135 2060.7382031865495,2011.3388671875 1636.6627197265625 2903.81787109375 1897.66455078125,0.6738649010658264,JPG-283,0.9101210599353298
799,70,1492.7875454074397 56.68170366945856 3754.4755746143364 2065.689858877099,2070.6824951171875 1644.0337524414062 2950.5501708984375 1897.0003662109375,0,0,0
800,70,1534.105668706323 60.16340426956947 3804.531072853959 2070.6415145676488,2130.026123046875 1651.40478515625 2997.282470703125 1896.336181640625,0.69712895154953,JPG-283,0.696953726299245
801,70,1563.5533690431032 57.41664655753971 3834.8658038255567 2065.6799807673187,2160.3489990234375 1642.14990234375 3053.298583984375 1900.2843017578125,0,0,0
802,70,1593.0010693798833 54.669888845509945 3865.2005347971544 2060.7184469669887,2190.671875 1632.89501953125 3109.314697265625 1904.232421875,0.6966494917869568,JPG283,0.6103887471902781
803,70,1619.924650499858 52.263895621376264 3879.114105678639 2058.0455413291984,2232.610107421875 1627.070068359375 3167.672119140625 1915.701416015625,0.7146491408348083,JPG-283,0.3274086094811808
804,70,1645.071739484756 54.387162869791155 3884.6703714617443 2062.4701422452636,2281.15673828125 1630.0096435546875 3207.912109375 1911.4222412109375,0.6853653192520142,JPG-283,0.8691448929227574
805,70,1673.576970351946 57.02716956340254 3886.9574758114113 2063.5415748817577,2325.1328125 1631.9880065917969 3251.422119140625 1912.5207824707031,0,0,0
806,70,1702.082201219136 59.66717625701392 3889.244580161078 2064.6130075182514,2369.10888671875 1633.9663696289062 3294.93212890625 1913.6193237304688,0,0,0
807,70,1730.587432086326 62.307182950625304 3891.5316845107445 2065.684440154745,2413.0849609375 1635.9447326660156 3338.442138671875 1914.7178649902344,0,0,0
808,70,1759.092662953516 64.94718964423669 3893.8187888604116 2066.755872791239,2457.06103515625 1637.923095703125 3381.9521484375 1915.81640625,0.7185251712799072,JPG-283,0.5628471340425412
809,70,1793.7394747114768 65.75466130669889 3894.9791114904856 2066.4172182082684,2511.200439453125 1650.8624267578125 3432.5570068359375 1919.0147094726562,0,0,0
810,70,1828.3862864694377 66.5621329691611 3896.1394341205596 2066.0785636252976,2565.33984375 1663.8017578125 3483.161865234375 1922.2130126953125,0.6612768769264221,JPG-283,0.9299775139655028
811,70,1867.2465317972328 71.36180386354295 3898.314164432046 2072.3984704496397,2610.091064453125 1665.70458984375 3529.2783203125 1934.234619140625,0.6906622648239136,JPG-283,0.7389270644731532
812,70,1899.2811278905663 72.8097139567763 3896.7843098328913 2075.002216917088,2650.802001953125 1665.854736328125 3568.1185302734375 1936.9247131347656,0,0,0
813,70,1931.3157239838997 74.25762405000967 3895.2544552337367 2077.605963384536,2691.512939453125 1666.0048828125 3606.958740234375 1939.6148071289062,0,0,0
814,70,1963.3503200772332 75.70553414324303 3893.7246006345827 2080.209709851984,2732.223876953125 1666.155029296875 3645.7989501953125 1942.3049011230469,0,0,0
815,70,1995.3849161705666 77.15344423647639 3892.194746035428 2082.813456319432,2772.934814453125 1666.30517578125 3684.63916015625 1944.9949951171875,0,0,0
816,70,2027.4195122639 78.60135432970975 3890.6648914362736 2085.4172027868804,2813.645751953125 1666.455322265625 3723.4793701171875 1947.6850891113281,0,0,0
817,70,2059.4541083572335 80.04926442294311 3889.1350368371195 2088.020949254328,2854.356689453125 1666.60546875 3762.319580078125 1950.3751831054688,0,0,0
818,70,2091.4887044505667 81.49717451617647 3887.605182237965 2090.6246957217763,2895.067626953125 1666.755615234375 3801.1597900390625 1953.0652770996094,0,0,0
819,70,2123.5233005439004 82.94508460940983 3886.0753276388104 2093.2284421892246,2935.778564453125 1666.90576171875 3840.0 1955.75537109375,0.7247186303138733,JPG-283,0.7197564941641753
820,70,2155.729016689691 81.90495591635704 3886.2944003388266 2094.9789641092766,2966.748291015625 1666.350341796875 3840.0 1948.10205078125,0.6732206344604492,JPG-283,0.5623374143103811
830,75,8.463268172779635 53.032859050761544 2069.2218620372078 1788.3271314223748,9.601318359375 1350.544921875 608.4111328125 1596.0296630859375,0.7735498547554016,AEJGC124,0.634361600316584
831,75,9.423249982164862 53.70077968347175 2089.8819275397245 1792.947332165234,33.71122741699219 1363.346923828125 655.9605712890625 1607.43310546875,0.753587007522583,EGC122,0.5593647646499227
832,75,8.031811599013508 59.07782523597581 2103.5752844124404 1801.7216946848232,70.85646057128906 1367.41552734375 695.1119384765625 1619.3118896484375,0,0,0
833,75,6.640373215862155 64.45487078847987 2117.2686412851563 1810.4960572044124,108.00169372558594 1371.484130859375 734.2633056640625 1631.190673828125,0.7643736600875854,AE#GC124,0.1909829023210716
834,75,6.204666521086892 68.22557781976468 2132.7148545238783 1818.338132855236,144.0712890625 1377.435791015625 773.6787109375 1631.781005859375,0.7618175745010376,AEAGC124,0.2910553179331909
835,75,6.333359860388327 70.30333307250874 2149.074498916437 1822.5888402646774,185.7003173828125 1381.741455078125 807.4146118164062 1630.2423095703125,0.7634288668632507,AEAGC124,0.5392108090080155
836,75,7.385199098758221 71.18005202865254 2165.648754757089 1827.4083969108465,215.10067749023438 1385.8607177734375 845.3888549804688 1641.70166015625,0.7626793384552002,AEEGC-124,0.569110486563296
837,75,8.036256035462657 72.14139842264399 2179.6217999082337 1830.3708920177196,246.26284790039062 1389.6541748046875 879.541259765625 1641.80029296875,0.7692399024963379,AEAGC124,0.3095835978503889
838,75,7.246745466316952 72.22385345758812 2194.062203473073 1833.5166017994973,279.766845703125 1390.418701171875 913.189453125 1642.657470703125,0.779958188533783,AEGGC124,0.14364441499245817
839,75,6.077868769933502 71.81622773043478 2206.5443197584996 1834.3117211406582,321.05181884765625 1400.104736328125 950.230224609375 1629.4095458984375,0.7539536356925964,AEEGC124,0.33111169544173136
840,75,8.848054835203357 69.46498354990263 2222.2317351329502 1834.6135143526867,346.7489013671875 1393.4659423828125 976.8470458984375 1639.45166015625,0.7747769951820374,AEAGC124,0.18616357719003618
841,75,23.703727645204026 67.7684317301198 2244.0291010332107 1831.4420897504444,382.51715087890625 1390.4464111328125 1016.5809936523438 1635.6883544921875,0,0,0
842,75,38.559400455204695 66.07187991033697 2265.8264669334712 1828.2706651482022,418.285400390625 1387.4268798828125 1056.31494140625 1631.925048828125,0.7641704678535461,AEAGC-124,0.16625902748933472
843,75,53.34260703977725 65.48884895247397 2282.002388320782 1825.4782704369939,452.0163879394531 1380.9151611328125 1084.5113525390625 1631.8560791015625,0.7843450307846069,AFSGC124,0.22982584422558855
844,75,71.1315300986846 63.81164236082793 2301.3469849817775 1820.9762777625215,477.4335021972656 1372.47802734375 1121.1009521484375 1629.154541015625,0.774235725402832,AE-GC124,0.4792773932865941
845,75,105.41762192639885 60.11913466145336 2324.594978103579 1818.066373525081,510.4998779296875 1366.0438232421875 1161.2889404296875 1619.2713623046875,0.7710012197494507,AEAGC-124,0.2481646292214009
846,75,144.3686105546317 58.320199881419285 2345.2882927193496 1814.1723922488343,556.4048461914062 1371.29345703125 1190.0203857421875 1615.5726318359375,0.7816842794418335,AESGC-124,0.5505332379414423
847,75,179.4804605672307 53.92944348663207 2363.621498707548 1808.9597784283515,582.178955078125 1358.5709228515625 1228.1004638671875 1617.9068603515625,0.7776283025741577,AESGC124,0.32226596009777086
848,75,217.30535212624886 53.126065770490754 2383.9043327813124 1805.6444791891554,615.3090209960938 1362.1885986328125 1265.3931884765625 1611.6990966796875,0.790953516960144,AEAGC124,0.3752431343015459
849,75,243.89920713113088 50.06279865002807 2397.4126489623027 1801.7750828854037,648.360595703125 1353.639404296875 1304.3172607421875 1611.555908203125,0.8052825927734375,AE9GC124,0.3009642908310386
850,75,281.7260131959524 47.09579273415659 2420.4512993283156 1796.9804021217506,692.2241821289062 1360.1146240234375 1340.5770263671875 1602.08349609375,0.7833991050720215,AEEGC-124,0.42781539897533805
851,75,317.31031661173813 47.534603546254516 2440.2143618324017 1798.2220524489335,731.5775756835938 1360.4424438476562 1379.8966064453125 1606.3905029296875,0,0,0
852,75,352.89462002752384 47.97341435835244 2459.977424336488 1799.4637027761164,770.9309692382812 1360.770263671875 1419.2161865234375 1610.697509765625,0.7891066074371338,AEAGC124,0.40139792470686164
853,75,393.09399988477935 48.55751736691798 2487.934260272249 1799.6547728237588,813.0794677734375 1367.59228515625 1461.4017333984375 1615.6497802734375,0.781059741973877,AEEGC124,0.6017702168496676
854,75,427.0115624392396 49.76439446042309 2511.05434612919 1801.1287058393168,847.913818359375 1366.8815307617188 1499.6036376953125 1614.3579711914062,0,0,0
855,75,460.9291249936998 50.971271553928204 2534.174431986131 1802.6026388548748,882.7481689453125 1366.1707763671875 1537.8055419921875 1613.066162109375,0.7690532803535461,AE GC124,0.18508474096627542
856,75,496.09978516848605 57.2006413926747 2563.8219844762275 1808.3474839377325,910.4227294921875 1373.8443603515625 1565.6905517578125 1614.9078369140625,0.7827302813529968,AE-GC124,0.34634006685217444
857,75,524.2499759202802 59.81806459731166 2588.9668368435114 1810.1744493307174,944.9252014160156 1372.6700439453125 1601.2532958984375 1614.8369750976562,0,0,0
858,75,552.4001666720744 62.435487801948625 2614.1116892107957 1812.001414723702,979.4276733398438 1371.4957275390625 1636.8160400390625 1614.76611328125,0.7679394483566284,AEEGC124,0.4795647990409221
859,75,581.023533509752 62.758797360187145 2636.5876622838095 1812.722273954264,999.40576171875 1383.5147705078125 1662.2403564453125 1612.42529296875,0.7592629790306091,AEEGC124,0.21173121247208937
860,75,609.4978181034387 62.92803972621209 2660.777971047106 1813.4122281022583,1032.7691650390625 1373.9007568359375 1698.125732421875 1611.5830078125,0.7832474112510681,AESGC-124,0.23900942348219723
861,75,636.3136902447847 59.72216434043298 2684.4607174982157 1811.2894809800487,1061.648193359375 1371.339111328125 1727.5018920898438 1611.5388793945312,0,0,0
862,75,663.1295623861306 56.516288954653874 2708.143463949326 1809.1667338578393,1090.5272216796875 1368.7774658203125 1756.8780517578125 1611.4947509765625,0.7658868432044983,AEAGC124,0.48691936306161443
863,75,694.8617540215957 50.089307988117184 2736.30400078862 1802.4004363288923,1126.34619140625 1362.5390625 1795.00537109375 1602.649658203125,0.781662106513977,AE GC124,0.46204644874058964
864,75,718.0525199603036 45.474077645038165 2762.8807534056414 1798.2761762238233,1163.5361328125 1350.3819580078125 1832.25927734375 1593.7760009765625,0.7721445560455322,AEAGC124,0.28434090510367743
865,75,743.6434854360447 37.12937554380824 2791.534377045441 1791.2444235048506,1180.6204833984375 1342.6365966796875 1862.461669921875 1583.725341796875,0.7800561189651489,AEAGC-124,0.4277871792021466
866,75,774.2825398436536 28.49929416635996 2811.988994109048 1783.5941158820458,1220.8992919921875 1329.3607177734375 1900.0869140625 1572.100830078125,0.7867361307144165,AEAGC124,0.2672847647409313
867,75,811.0826438640654 18.59619879593447 2847.66831960789 1771.1113608710828,1256.775146484375 1313.391845703125 1940.893798828125 1562.4764404296875,0.7839411497116089,AEAGC124,0.48595734741079916
868,75,842.5686835861707 12.11479199093128 2879.3447300999755 1767.1780234214925,1295.7460327148438 1297.461669921875 1983.7939453125 1551.7490234375,0,0,0
869,75,874.0547233082759 5.633385185928091 2911.021140592061 1763.2446859719025,1334.7169189453125 1281.531494140625 2026.694091796875 1541.0216064453125,0.7724606990814209,AEJGC124,0.6874079743592463
870,75,905.86455571887 1.8588774784390125 2941.014174836244 1760.188646071837,1375.365966796875 1283.94580078125 2066.31982421875 1535.7352294921875,0.7925467491149902,AE GC124,0.25199737402037103
871,75,934.5023870417397 0.8941225071696408 2962.431096189707 1761.468165377385,1412.16796875 1278.54833984375 2114.829345703125 1542.5205078125,0.7677024602890015,AEAGC124,0.6864596747310163
872,75,973.7470673619246 -1.281466140791963 2992.415156850067 1756.8437698796156,1458.784423828125 1285.8135986328125 2156.69970703125 1539.799560546875,0.8102384805679321,AE#GC124,0.31364632918823426
873,75,1010.8939351182519 -1.6923844194238882 3020.830139205609 1756.5528919770777,1499.654052734375 1299.2406005859375 2203.01806640625 1552.400146484375,0.7862771153450012,AEEGC124,0.42299521878619223
874,75,1051.223079326604 -0.5279147180368682 3056.3259092727335 1761.4531801703783,1548.583740234375 1312.6143798828125 2238.892822265625 1559.2591552734375,0.7828741073608398,AE#GC124,0.696029847213641
875,75,1086.460362893249 1.3058266005832593 3083.7533017592687 1769.3689509462638,1577.011962890625 1320.5509033203125 2289.7099609375 1572.403564453125,0.7782462239265442,AE GC124,0.3660108823134782
876,75,1125.0713394786185 2.8363050595397112 3123.0571369446698 1778.2847703930065,1617.7371826171875 1325.8845825195312 2331.554931640625 1577.3211059570312,0,0,0
877,75,1163.6823160639879 4.366783518496163 3162.360972130071 1787.2005898397492,1658.46240234375 1331.21826171875 2373.39990234375 1582.2386474609375,0.7775852084159851,AE GC124,0.5705943315546502
